주문일자,주문번호,매장코드,매장명,지역,채널,상품코드,카테고리,상품명,색상,사이즈,수량,정상가,할인율,판매단가,매출액,고객ID,성별,연령,회원등급,결제수단,주문상태
2025-07-10,O103608,S015,제주연동점,제주,오프라인,SKU00147,액세서리,양말 세트,BROWN,FREE,1,19000,10,17000,17000,C40687,M,25,일반,간편결제,정상
2025-07-11,O103609,S016,여주아울렛,경기,아울렛,SKU00121,신발,부츠,NAVY,250,1,259000,50,129000,129000,C16200,F,20,VIP,상품권,정상
2025-07-11,O103610,S002,명동점,서울,오프라인,SKU00019,데님,데님 셔츠,BEIGE,XL,-1,89000,0,89000,-89000,C38234,F,30,VIP,간편결제,반품
2025-07-11,O103611,S011,부산센텀시티,부산,오프라인,SKU00026,상의,크롭 티,NAVY,XS,2,39000,40,23000,46000,C69476,F,20,일반,카드,정상
2025-07-11,O103611,S011,부산센텀시티,부산,오프라인,SKU00030,상의,후드티,DENIM_BLUE,S,1,89000,20,71000,71000,C69476,F,20,일반,카드,정상
2025-07-11,O103612,S102,무신사입점,온라인,온라인,SKU00097,가방,토트백,RED,FREE,1,229000,40,137000,137000,C22556,F,25,일반,카드,정상
2025-07-11,O103613,S101,공식몰,온라인,온라인,SKU00017,데님,데님 셔츠,KHAKI,XS,1,89000,0,89000,89000,C60073,M,30,비회원,상품권,정상
2025-07-11,O103614,S010,부산서면점,부산,오프라인,SKU00039,상의,폴로셔츠,DENIM_BLUE,M,1,69000,10,62000,62000,C65777,F,40,비회원,카드,정상
2025-07-11,O103615,S005,여의도IFC점,서울,오프라인,SKU00111,가방,클러치,DENIM_BLUE,FREE,1,99000,0,99000,99000,C87342,F,30,VIP,카드,정상
2025-07-11,O103615,S005,여의도IFC점,서울,오프라인,SKU00125,신발,샌들,BLACK,230,2,129000,0,129000,258000,C87342,F,30,VIP,카드,정상
2025-07-11,O103615,S005,여의도IFC점,서울,오프라인,SKU00065,원피스,롱 원피스,BEIGE,M,1,159000,20,127000,127000,C87342,F,30,VIP,카드,정상
2025-07-11,O103616,S011,부산센텀시티,부산,오프라인,SKU00133,액세서리,모자,IVORY,FREE,1,49000,40,29000,29000,C30584,F,45,일반,카드,정상
2025-07-11,O103617,S011,부산센텀시티,부산,오프라인,SKU00085,하의,롱 스커트,DENIM_BLUE,XS,3,99000,0,99000,297000,C44521,M,20,비회원,간편결제,정상
2025-07-11,O103617,S011,부산센텀시티,부산,오프라인,SKU00065,원피스,롱 원피스,BEIGE,S,1,159000,0,159000,159000,C44521,M,20,비회원,간편결제,정상
2025-07-11,O103617,S011,부산센텀시티,부산,오프라인,SKU00046,아우터,패딩,BEIGE,S,1,459000,10,413000,413000,C44521,M,20,비회원,간편결제,정상
2025-07-11,O103618,S010,부산서면점,부산,오프라인,SKU00001,데님,청바지 슬림핏,WHITE,S,1,89000,0,89000,89000,C75239,F,40,SILVER,카드,정상
2025-07-11,O103619,S102,무신사입점,온라인,온라인,SKU00116,신발,스니커즈,KHAKI,260,1,159000,40,95000,95000,C27073,F,25,비회원,간편결제,정상
2025-07-11,O103619,S102,무신사입점,온라인,온라인,SKU00072,하의,치노 팬츠,WHITE,M,1,79000,0,79000,79000,C27073,F,25,비회원,간편결제,정상
2025-07-11,O103620,S016,여주아울렛,경기,아울렛,SKU00111,가방,클러치,DENIM_BLUE,FREE,1,99000,50,49000,49000,C75404,F,35,일반,현금,정상
2025-07-11,O103620,S016,여주아울렛,경기,아울렛,SKU00099,가방,토트백,GREY,FREE,1,229000,60,91000,91000,C75404,F,35,일반,현금,정상
2025-07-11,O103621,S014,대전둔산점,대전,오프라인,SKU00018,데님,데님 셔츠,DENIM_BLUE,XS,1,89000,30,62000,62000,C59590,F,35,VIP,현금,정상
2025-07-11,O103622,S014,대전둔산점,대전,오프라인,SKU00078,하의,조거 팬츠,RED,L,1,89000,10,80000,80000,C88034,F,40,GOLD,현금,정상
2025-07-11,O103623,S004,잠실롯데점,서울,오프라인,SKU00043,아우터,트렌치코트,BEIGE,L,1,329000,20,263000,263000,C93005,M,20,SILVER,현금,정상
2025-07-11,O103624,S006,분당현대점,경기,오프라인,SKU00097,가방,토트백,RED,FREE,1,229000,0,229000,229000,C70851,F,25,일반,상품권,정상
2025-07-12,O103625,S103,29CM입점,온라인,온라인,SKU00079,하의,조거 팬츠,WHITE,M,1,89000,30,62000,62000,C75486,F,35,SILVER,간편결제,정상
2025-07-12,O103626,S001,강남플래그십,서울,오프라인,SKU00107,가방,미니백,DENIM_BLUE,FREE,1,149000,40,89000,89000,C30358,F,40,SILVER,간편결제,정상
2025-07-12,O103626,S001,강남플래그십,서울,오프라인,SKU00145,액세서리,양말 세트,GREY,FREE,1,19000,0,19000,19000,C30358,F,40,SILVER,간편결제,정상
2025-07-12,O103627,S018,김해아울렛,부산,아울렛,SKU00063,원피스,미니 원피스,KHAKI,S,1,129000,40,77000,77000,C38190,F,50,SILVER,간편결제,정상
2025-07-12,O103628,S006,분당현대점,경기,오프라인,SKU00124,신발,샌들,IVORY,255,1,129000,30,90000,90000,C78662,M,50,VIP,간편결제,정상
2025-07-12,O103628,S006,분당현대점,경기,오프라인,SKU00002,데님,청바지 슬림핏,BLACK,S,1,89000,20,71000,71000,C78662,M,50,VIP,간편결제,정상
2025-07-12,O103628,S006,분당현대점,경기,오프라인,SKU00029,상의,크롭 티,BLACK,S,1,39000,30,27000,27000,C78662,M,50,VIP,간편결제,정상
2025-07-12,O103628,S006,분당현대점,경기,오프라인,SKU00102,가방,백팩,BLACK,FREE,1,169000,20,135000,135000,C78662,M,50,VIP,간편결제,정상
2025-07-12,O103629,S012,대구동성로점,대구,오프라인,SKU00030,상의,후드티,DENIM_BLUE,XS,1,89000,40,53000,53000,C73153,F,20,SILVER,카드,정상
2025-07-12,O103629,S012,대구동성로점,대구,오프라인,SKU00098,가방,토트백,BEIGE,FREE,1,229000,0,229000,229000,C73153,F,20,SILVER,카드,정상
2025-07-12,O103630,S008,고양스타필드,경기,오프라인,SKU00104,가방,미니백,WHITE,FREE,1,149000,20,119000,119000,C31031,M,20,GOLD,상품권,정상
2025-07-12,O103630,S008,고양스타필드,경기,오프라인,SKU00097,가방,토트백,RED,FREE,1,229000,20,183000,183000,C31031,M,20,GOLD,상품권,정상
2025-07-12,O103631,S103,29CM입점,온라인,온라인,SKU00095,가방,토트백,DENIM_BLUE,FREE,1,229000,30,160000,160000,C58381,M,40,일반,카드,정상
2025-07-12,O103632,S018,김해아울렛,부산,아울렛,SKU00057,아우터,바람막이,WHITE,XS,1,119000,40,71000,71000,C18142,F,35,SILVER,현금,정상
2025-07-12,O103632,S018,김해아울렛,부산,아울렛,SKU00036,상의,맨투맨,BROWN,XS,1,79000,40,47000,47000,C18142,F,35,SILVER,현금,정상
2025-07-12,O103633,S010,부산서면점,부산,오프라인,SKU00135,액세서리,선글라스,NAVY,FREE,1,119000,40,71000,71000,C94311,M,35,비회원,카드,정상
2025-07-12,O103634,S006,분당현대점,경기,오프라인,SKU00080,하의,조거 팬츠,NAVY,S,1,89000,0,89000,89000,C68361,M,35,일반,카드,정상
2025-07-12,O103634,S006,분당현대점,경기,오프라인,SKU00059,원피스,미니 원피스,BEIGE,XL,1,129000,40,77000,77000,C68361,M,35,일반,카드,정상
2025-07-12,O103634,S006,분당현대점,경기,오프라인,SKU00122,신발,부츠,BLACK,235,1,259000,0,259000,259000,C68361,M,35,일반,카드,정상
2025-07-12,O103635,S006,분당현대점,경기,오프라인,SKU00066,원피스,롱 원피스,BROWN,L,2,159000,0,159000,318000,C48251,F,35,일반,간편결제,정상
2025-07-12,O103636,S017,파주아울렛,경기,아울렛,SKU00139,액세서리,선글라스,WHITE,FREE,1,119000,60,47000,47000,C76356,F,30,SILVER,카드,정상
2025-07-12,O103636,S017,파주아울렛,경기,아울렛,SKU00080,하의,조거 팬츠,NAVY,XS,1,89000,40,53000,53000,C76356,F,30,SILVER,카드,정상
2025-07-12,O103637,S009,인천신세계점,인천,오프라인,SKU00131,액세서리,벨트,GREY,FREE,2,79000,10,71000,142000,C86540,F,30,GOLD,카드,정상
2025-07-12,O103638,S006,분당현대점,경기,오프라인,SKU00048,아우터,패딩,WHITE,M,1,459000,30,321000,321000,C53742,M,30,비회원,카드,정상
2025-07-12,O103638,S006,분당현대점,경기,오프라인,SKU00072,하의,치노 팬츠,WHITE,S,1,79000,0,79000,79000,C53742,M,30,비회원,카드,정상
2025-07-12,O103639,S103,29CM입점,온라인,온라인,SKU00135,액세서리,선글라스,NAVY,FREE,1,119000,0,119000,119000,C62357,F,20,비회원,상품권,정상
2025-07-12,O103639,S103,29CM입점,온라인,온라인,SKU00145,액세서리,양말 세트,GREY,FREE,1,19000,30,13000,13000,C62357,F,20,비회원,상품권,정상
2025-07-12,O103640,S012,대구동성로점,대구,오프라인,SKU00046,아우터,패딩,BEIGE,S,1,459000,0,459000,459000,C91257,M,30,일반,간편결제,정상
2025-07-12,O103641,S001,강남플래그십,서울,오프라인,SKU00086,하의,롱 스커트,KHAKI,S,2,99000,0,99000,198000,C98037,F,35,GOLD,카드,정상
2025-07-12,O103642,S007,수원AK점,경기,오프라인,SKU00080,하의,조거 팬츠,NAVY,M,1,89000,40,53000,53000,C73896,F,20,GOLD,카드,정상
2025-07-12,O103643,S002,명동점,서울,오프라인,SKU00126,신발,샌들,KHAKI,245,1,129000,0,129000,129000,C22448,F,20,GOLD,카드,정상
2025-07-12,O103644,S014,대전둔산점,대전,오프라인,SKU00023,상의,로고 티셔츠,NAVY,M,1,49000,0,49000,49000,C48533,M,35,일반,간편결제,정상
2025-07-12,O103645,S018,김해아울렛,부산,아울렛,SKU00083,하의,미니 스커트,GREY,XL,1,69000,50,34000,34000,C81780,M,20,일반,카드,정상
2025-07-12,O103646,S104,SSF샵입점,온라인,온라인,SKU00085,하의,롱 스커트,DENIM_BLUE,L,1,99000,10,89000,89000,C17393,F,40,SILVER,카드,정상
2025-07-12,O103646,S104,SSF샵입점,온라인,온라인,SKU00109,가방,클러치,WHITE,FREE,1,99000,0,99000,99000,C17393,F,40,SILVER,카드,정상
2025-07-12,O103647,S007,수원AK점,경기,오프라인,SKU00141,액세서리,지갑,DENIM_BLUE,FREE,1,99000,20,79000,79000,C66421,F,35,일반,카드,정상
2025-07-12,O103647,S007,수원AK점,경기,오프라인,SKU00122,신발,부츠,BLACK,270,1,259000,30,181000,181000,C66421,F,35,일반,카드,정상
2025-07-12,O103647,S007,수원AK점,경기,오프라인,SKU00124,신발,샌들,IVORY,255,1,129000,0,129000,129000,C66421,F,35,일반,카드,정상
2025-07-12,O103648,S015,제주연동점,제주,오프라인,SKU00099,가방,토트백,GREY,FREE,1,229000,20,183000,183000,C16178,M,30,GOLD,카드,정상
2025-07-12,O103648,S015,제주연동점,제주,오프라인,SKU00033,상의,맨투맨,RED,XL,1,79000,40,47000,47000,C16178,M,30,GOLD,카드,정상
2025-07-12,O103649,S017,파주아울렛,경기,아울렛,SKU00053,아우터,가디건,NAVY,XS,1,139000,30,97000,97000,C46082,F,20,SILVER,카드,정상
2025-07-12,O103650,S013,광주충장로점,광주,오프라인,SKU00100,가방,백팩,KHAKI,FREE,1,169000,0,169000,169000,C81031,F,25,일반,카드,정상
2025-07-12,O103650,S013,광주충장로점,광주,오프라인,SKU00011,데님,데님 자켓,KHAKI,L,1,159000,30,111000,111000,C81031,F,25,일반,카드,정상
2025-07-12,O103651,S008,고양스타필드,경기,오프라인,SKU00141,액세서리,지갑,DENIM_BLUE,FREE,1,99000,0,99000,99000,C63585,F,25,GOLD,카드,정상
2025-07-12,O103651,S008,고양스타필드,경기,오프라인,SKU00023,상의,로고 티셔츠,NAVY,L,1,49000,10,44000,44000,C63585,F,25,GOLD,카드,정상
2025-07-12,O103652,S002,명동점,서울,오프라인,SKU00075,하의,치노 팬츠,RED,XL,1,79000,0,79000,79000,C41516,M,30,비회원,카드,정상
2025-07-12,O103652,S002,명동점,서울,오프라인,SKU00079,하의,조거 팬츠,WHITE,S,1,89000,10,80000,80000,C41516,M,30,비회원,카드,정상
2025-07-12,O103652,S002,명동점,서울,오프라인,SKU00087,하의,롱 스커트,NAVY,L,1,99000,10,89000,89000,C41516,M,30,비회원,카드,정상
2025-07-12,O103653,S004,잠실롯데점,서울,오프라인,SKU00129,액세서리,벨트,BLACK,FREE,1,79000,10,71000,71000,C48469,M,40,GOLD,카드,정상
2025-07-12,O103653,S004,잠실롯데점,서울,오프라인,SKU00045,아우터,트렌치코트,BLACK,M,1,329000,40,197000,197000,C48469,M,40,GOLD,카드,정상
2025-07-12,O103654,S008,고양스타필드,경기,오프라인,SKU00130,액세서리,벨트,RED,FREE,1,79000,10,71000,71000,C35801,F,25,GOLD,상품권,정상
2025-07-12,O103654,S008,고양스타필드,경기,오프라인,SKU00117,신발,로퍼,GREY,230,1,189000,40,113000,113000,C35801,F,25,GOLD,상품권,정상
2025-07-12,O103655,S015,제주연동점,제주,오프라인,SKU00005,데님,청바지 슬림핏,DENIM_BLUE,XL,2,89000,30,62000,124000,C60042,M,30,VIP,간편결제,정상
2025-07-12,O103655,S015,제주연동점,제주,오프라인,SKU00021,데님,데님 셔츠,GREY,XS,1,89000,20,71000,71000,C60042,M,30,VIP,간편결제,정상
2025-07-12,O103656,S012,대구동성로점,대구,오프라인,SKU00070,원피스,니트 원피스,BROWN,XS,1,119000,0,119000,119000,C37418,F,30,SILVER,상품권,정상
2025-07-12,O103656,S012,대구동성로점,대구,오프라인,SKU00070,원피스,니트 원피스,BROWN,XS,1,119000,40,71000,71000,C37418,F,30,SILVER,상품권,정상
2025-07-12,O103656,S012,대구동성로점,대구,오프라인,SKU00146,액세서리,양말 세트,DENIM_BLUE,FREE,1,19000,0,19000,19000,C37418,F,30,SILVER,상품권,정상
2025-07-12,O103657,S007,수원AK점,경기,오프라인,SKU00002,데님,청바지 슬림핏,BLACK,XL,1,89000,10,80000,80000,C60826,F,20,일반,카드,정상
2025-07-12,O103658,S017,파주아울렛,경기,아울렛,SKU00021,데님,데님 셔츠,GREY,XL,1,89000,50,44000,44000,C25958,M,25,일반,상품권,정상
2025-07-12,O103658,S017,파주아울렛,경기,아울렛,SKU00057,아우터,바람막이,WHITE,XL,1,119000,30,83000,83000,C25958,M,25,일반,상품권,정상
2025-07-12,O103658,S017,파주아울렛,경기,아울렛,SKU00137,액세서리,선글라스,IVORY,FREE,1,119000,50,59000,59000,C25958,M,25,일반,상품권,정상
2025-07-12,O103659,S014,대전둔산점,대전,오프라인,SKU00117,신발,로퍼,GREY,260,1,189000,0,189000,189000,C22756,M,45,비회원,간편결제,정상
2025-07-12,O103660,S017,파주아울렛,경기,아울렛,SKU00034,상의,맨투맨,GREY,M,1,79000,30,55000,55000,C67610,F,35,일반,간편결제,정상
2025-07-12,O103661,S104,SSF샵입점,온라인,온라인,SKU00087,하의,롱 스커트,NAVY,XS,1,99000,10,89000,89000,C39470,F,30,VIP,간편결제,정상
2025-07-12,O103662,S007,수원AK점,경기,오프라인,SKU00062,원피스,미니 원피스,RED,M,1,129000,40,77000,77000,C90516,M,45,SILVER,카드,정상
2025-07-12,O103663,S104,SSF샵입점,온라인,온라인,SKU00109,가방,클러치,WHITE,FREE,1,99000,0,99000,99000,C33903,F,25,SILVER,상품권,정상
2025-07-12,O103663,S104,SSF샵입점,온라인,온라인,SKU00133,액세서리,모자,IVORY,FREE,2,49000,0,49000,98000,C33903,F,25,SILVER,상품권,정상
2025-07-12,O103663,S104,SSF샵입점,온라인,온라인,SKU00109,가방,클러치,WHITE,FREE,1,99000,0,99000,99000,C33903,F,25,SILVER,상품권,정상
2025-07-12,O103663,S104,SSF샵입점,온라인,온라인,SKU00055,아우터,가디건,KHAKI,XL,1,139000,0,139000,139000,C33903,F,25,SILVER,상품권,정상
2025-07-12,O103664,S011,부산센텀시티,부산,오프라인,SKU00074,하의,치노 팬츠,BROWN,XS,-1,79000,0,79000,-79000,C35466,M,25,일반,카드,반품
2025-07-12,O103665,S007,수원AK점,경기,오프라인,SKU00084,하의,롱 스커트,RED,L,1,99000,30,69000,69000,C11622,M,25,VIP,상품권,정상
2025-07-12,O103666,S011,부산센텀시티,부산,오프라인,SKU00056,아우터,바람막이,GREY,XL,3,119000,30,83000,249000,C43154,M,25,비회원,상품권,정상
2025-07-13,O103667,S011,부산센텀시티,부산,오프라인,SKU00011,데님,데님 자켓,KHAKI,M,1,159000,40,95000,95000,C76860,M,45,비회원,현금,정상
2025-07-13,O103667,S011,부산센텀시티,부산,오프라인,SKU00017,데님,데님 셔츠,KHAKI,S,1,89000,30,62000,62000,C76860,M,45,비회원,현금,정상
2025-07-13,O103667,S011,부산센텀시티,부산,오프라인,SKU00014,데님,데님 스커트,KHAKI,XL,1,79000,10,71000,71000,C76860,M,45,비회원,현금,정상
2025-07-13,O103668,S014,대전둔산점,대전,오프라인,SKU00123,신발,샌들,BROWN,265,1,129000,0,129000,129000,C66207,F,30,SILVER,현금,정상
2025-07-13,O103668,S014,대전둔산점,대전,오프라인,SKU00087,하의,롱 스커트,NAVY,S,1,99000,20,79000,79000,C66207,F,30,SILVER,현금,정상
2025-07-13,O103669,S103,29CM입점,온라인,온라인,SKU00115,신발,스니커즈,NAVY,260,1,159000,0,159000,159000,C21438,F,30,비회원,카드,정상
2025-07-13,O103670,S006,분당현대점,경기,오프라인,SKU00060,원피스,미니 원피스,NAVY,S,3,129000,10,116000,348000,C15587,M,40,일반,카드,정상
2025-07-13,O103670,S006,분당현대점,경기,오프라인,SKU00125,신발,샌들,BLACK,265,1,129000,40,77000,77000,C15587,M,40,일반,카드,정상
2025-07-13,O103670,S006,분당현대점,경기,오프라인,SKU00144,액세서리,양말 세트,BEIGE,FREE,1,19000,20,15000,15000,C15587,M,40,일반,카드,정상
2025-07-13,O103671,S004,잠실롯데점,서울,오프라인,SKU00056,아우터,바람막이,GREY,M,1,119000,30,83000,83000,C24676,M,25,일반,카드,정상
2025-07-13,O103671,S004,잠실롯데점,서울,오프라인,SKU00131,액세서리,벨트,GREY,FREE,1,79000,30,55000,55000,C24676,M,25,일반,카드,정상
2025-07-13,O103672,S016,여주아울렛,경기,아울렛,SKU00102,가방,백팩,BLACK,FREE,1,169000,40,101000,101000,C27722,F,25,일반,간편결제,정상
2025-07-13,O103673,S004,잠실롯데점,서울,오프라인,SKU00120,신발,부츠,BROWN,270,1,259000,0,259000,259000,C75740,F,30,비회원,상품권,정상
2025-07-13,O103673,S004,잠실롯데점,서울,오프라인,SKU00129,액세서리,벨트,BLACK,FREE,1,79000,30,55000,55000,C75740,F,30,비회원,상품권,정상
2025-07-13,O103673,S004,잠실롯데점,서울,오프라인,SKU00092,가방,크로스백,WHITE,FREE,1,189000,20,151000,151000,C75740,F,30,비회원,상품권,정상
2025-07-13,O103674,S004,잠실롯데점,서울,오프라인,SKU00018,데님,데님 셔츠,DENIM_BLUE,XL,1,89000,10,80000,80000,C88484,F,30,SILVER,간편결제,정상
2025-07-13,O103675,S006,분당현대점,경기,오프라인,SKU00138,액세서리,선글라스,GREY,FREE,2,119000,40,71000,142000,C93704,M,40,일반,카드,정상
2025-07-13,O103675,S006,분당현대점,경기,오프라인,SKU00053,아우터,가디건,NAVY,S,1,139000,30,97000,97000,C93704,M,40,일반,카드,정상
2025-07-13,O103676,S013,광주충장로점,광주,오프라인,SKU00038,상의,폴로셔츠,WHITE,XS,1,69000,0,69000,69000,C65791,M,50,비회원,현금,정상
2025-07-13,O103677,S011,부산센텀시티,부산,오프라인,SKU00025,상의,로고 티셔츠,KHAKI,XS,1,49000,0,49000,49000,C39925,F,40,일반,현금,정상
2025-07-13,O103678,S015,제주연동점,제주,오프라인,SKU00087,하의,롱 스커트,NAVY,S,1,99000,0,99000,99000,C59010,F,50,SILVER,카드,정상
2025-07-13,O103678,S015,제주연동점,제주,오프라인,SKU00122,신발,부츠,BLACK,260,1,259000,30,181000,181000,C59010,F,50,SILVER,카드,정상
2025-07-13,O103678,S015,제주연동점,제주,오프라인,SKU00146,액세서리,양말 세트,DENIM_BLUE,FREE,1,19000,30,13000,13000,C59010,F,50,SILVER,카드,정상
2025-07-13,O103678,S015,제주연동점,제주,오프라인,SKU00008,데님,청바지 와이드,RED,XL,1,99000,30,69000,69000,C59010,F,50,SILVER,카드,정상
2025-07-13,O103679,S006,분당현대점,경기,오프라인,SKU00134,액세서리,모자,RED,FREE,2,49000,20,39000,78000,C87409,M,20,GOLD,카드,정상
2025-07-13,O103679,S006,분당현대점,경기,오프라인,SKU00018,데님,데님 셔츠,DENIM_BLUE,S,1,89000,20,71000,71000,C87409,M,20,GOLD,카드,정상
